title,release_date,critic_score,audience_score,release_year,movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
Inherit the Wind,"Released Nov 1, 1960",0.93,0.91,1960,tt0053946,Inherit the Wind,1960,Passed,128 min,"Biography, Drama, History",8.1,"Based on a real-life case in 1925, two great lawyers argue the case for and against a Tennessee science teacher accused of the crime of teaching evolution.",Stanley Kramer,/name/nm0006452/,"Spencer Tracy, 
Fredric March, 
Gene Kelly, 
Dick York","/name/nm0000075/,/name/nm0545298/,/name/nm0000037/,/name/nm0948685/",31030.0,
Instinct,"Released Jun 4, 1999",0.26,0.67,1999,tt0128278,Instinct,1999,R,126 min,"Drama, Thriller",6.5,"When noted anthropologist Dr. Ethan Powell, who left society to live in the jungle, is imprisoned for murder, it's up to young psychiatrist Theo Caulder to get through to him.",Jon Turteltaub,/name/nm0005509/,"Anthony Hopkins, 
Cuba Gooding Jr., 
Donald Sutherland, 
Maura Tierney","/name/nm0000164/,/name/nm0000421/,/name/nm0000661/,/name/nm0005491/",33600.0,34098563.0
The General's Daughter,"Released Jun 18, 1999",0.21,0.46,1999,tt0144214,The General's Daughter,1999,R,116 min,"Crime, Drama, Mystery",6.4,"When the daughter of a well-known and well-respected base commander is murdered, an undercover detective is summoned to look into the matter and finds a slew of cover-ups at West Point.",Simon West,/name/nm0922346/,"John Travolta, 
Madeleine Stowe, 
James Cromwell, 
Timothy Hutton","/name/nm0000237/,/name/nm0000656/,/name/nm0000342/,/name/nm0000459/",60725.0,102705852.0
My Son the Fanatic,"Released Oct 21, 1997",0.79,0.75,1997,tt0119743,My Son the Fanatic,1997,R,87 min,"Comedy, Drama, Romance",6.8,Pakistani taxi-driver Parvez and prostitute Bettina find themselves trapped in the middle when Islamic fundamentalists decide to clean up their local town.,Udayan Prasad,/name/nm0006841/,"Om Puri, 
Rachel Griffiths, 
Akbar Kurtha, 
Stellan Skarsgård","/name/nm0700875/,/name/nm0341737/,/name/nm0475988/,/name/nm0001745/",1633.0,408339.0
"South Park: Bigger, Longer & Uncut","Released Jun 30, 1999",0.81,0.88,1999,tt0158983,"South Park: Bigger, Longer & Uncut",1999,R,81 min,"Animation, Comedy, Fantasy",7.7,"When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.",Trey Parker,/name/nm0005295/,"Trey Parker, 
Matt Stone, 
Mary Kay Bergman, 
Isaac Hayes","/name/nm0005295/,/name/nm0001778/,/name/nm0074834/,/name/nm0005002/",207594.5,52037603.0
Wild Wild West,"Released Jun 30, 1999",0.16,0.28,1999,tt0120891,Wild Wild West,1999,PG-13,106 min,"Action, Comedy, Sci-Fi",4.9,"The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.",Barry Sonnenfeld,/name/nm0001756/,"Will Smith, 
Kevin Kline, 
Kenneth Branagh, 
Salma Hayek","/name/nm0000226/,/name/nm0000177/,/name/nm0000110/,/name/nm0000161/",162840.5,113805681.0
Summer of Sam,"Released Jul 2, 1999",0.5,0.6,1999,tt0162677,Summer of Sam,1999,R,142 min,"Crime, Drama, Romance",6.7,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another.",Spike Lee,/name/nm0000490/,"John Leguizamo, 
Adrien Brody, 
Mira Sorvino, 
Jennifer Esposito","/name/nm0000491/,/name/nm0004778/,/name/nm0000227/,/name/nm0261170/",39557.5,19283782.0
Arlington Road,"Released Jul 9, 1999",0.63,0.74,1999,tt0137363,Arlington Road,1999,R,117 min,"Action, Crime, Drama",7.2,A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.,Mark Pellington,/name/nm0671210/,"Jeff Bridges, 
Tim Robbins, 
Joan Cusack, 
Hope Davis","/name/nm0000313/,/name/nm0000209/,/name/nm0000349/,/name/nm0204706/",88240.0,24362501.0
Eyes Wide Shut,"Released Jul 16, 1999",0.76,0.74,1999,tt0120663,Eyes Wide Shut,1999,R,159 min,"Drama, Mystery, Thriller",7.5,"A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife's admission of unfulfilled longing.",Stanley Kubrick,/name/nm0000040/,"Tom Cruise, 
Nicole Kidman, 
Todd Field, 
Sydney Pollack","/name/nm0000129/,/name/nm0000173/,/name/nm0276062/,/name/nm0001628/",348395.0,55691208.0
Lake Placid,"Released Jul 16, 1999",0.47,0.37,1999,tt0139414,Lake Placid,1999,R,82 min,"Action, Comedy, Horror",5.8,"Three people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.",Steve Miner,/name/nm0591171/,"Bridget Fonda, 
Bill Pullman, 
Oliver Platt, 
Brendan Gleeson","/name/nm0000403/,/name/nm0000597/,/name/nm0001624/,/name/nm0322407/",62588.0,31770414.0
The Wood,"Released Jul 16, 1999",0.61,0.92,1999,tt0161100,The Wood,1999,R,106 min,"Comedy, Drama, Romance",7.0,"While dealing with a friend's cold feet on his wedding day, a writer reminisces about his youth with his best friends.",Rick Famuyiwa,/name/nm0266622/,"Elayn J. Taylor, 
Omar Epps, 
Richard T. Jones, 
Sean Nelson","/name/nm0852328/,/name/nm0004898/,/name/nm0429114/,/name/nm0625735/",9727.0,25047631.0
Inspector Gadget,"Released Jul 23, 1999",0.2,0.18,1999,tt0141369,Inspector Gadget,1999,PG,78 min,"Action, Adventure, Comedy",4.1,A security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.,David Kellogg,/name/nm0446109/,"Matthew Broderick, 
Rupert Everett, 
Joely Fisher, 
Michelle Trachtenberg","/name/nm0000111/,/name/nm0000391/,/name/nm0004921/,/name/nm0005502/",49096.0,97403112.0
Trick,"Released Jul 23, 1999",0.79,0.83,1999,tt0162710,Trick,1999,R,89 min,"Comedy, Music, Romance",7.2,"The misadventures of two young gay men, trying to find a place to be alone, one night in Manhattan.",Jim Fall,/name/nm0266302/,"Christian Campbell, 
John Paul Pitoc, 
Tori Spelling, 
Brad Beyer","/name/nm0132301/,/name/nm0685755/,/name/nm0001760/,/name/nm0079894/",8932.0,2049595.0
Illuminata,1998,0.46,0.67,1998,tt0120709,Illuminata,1998,R,119 min,"Drama, Romance",6.0,"A turn-of-the-20th-century theatre repertory company rejects the latest project of their beloved playwright Tuccio, kicking off a saga of intrigue surrounding the influential critic Bevalaqua and star Celimene.",John Turturro,/name/nm0001806/,"Leo Bassi, 
Henri Béhar, 
Maurizio Benazzo, 
Fernando Bolles","/name/nm0060280/,/name/nm0066870/,/name/nm0070305/,/name/nm0093112/",1684.0,836641.0
The Iron Giant,"Released Aug 4, 1999",0.96,0.9,1999,tt0129167,The Iron Giant,1999,PG,86 min,"Animation, Action, Adventure",8.1,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,Brad Bird,/name/nm0083348/,"Eli Marienthal, 
Harry Connick Jr., 
Jennifer Aniston, 
Vin Diesel","/name/nm0547349/,/name/nm0001065/,/name/nm0000098/,/name/nm0004874/",203934.0,23159305.0
Mystery Men,"Released Aug 6, 1999",0.6,0.57,1999,tt0132347,Mystery Men,1999,PG-13,121 min,"Action, Comedy, Fantasy",6.1,A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.,Kinka Usher,/name/nm0882330/,"Ben Stiller, 
Janeane Garofalo, 
William H. Macy, 
Hank Azaria","/name/nm0001774/,/name/nm0000413/,/name/nm0000513/,/name/nm0000279/",68257.0,29762011.0
The Thomas Crown Affair,"Released Aug 6, 1968",0.7,0.74,1968,tt0063688,The Thomas Crown Affair,1968,Approved,102 min,"Crime, Drama, Romance",6.9,"A debonair, adventuresome bank executive believes he has pulled off the perfect multi-million dollar heist, only to match wits with a sexy insurance investigator who will do anything to get her man.",Norman Jewison,/name/nm0422484/,"Steve McQueen, 
Faye Dunaway, 
Paul Burke, 
Jack Weston","/name/nm0000537/,/name/nm0001159/,/name/nm0121826/,/name/nm0922967/",26091.5,
Brokedown Palace,"Released Aug 13, 1999",0.31,0.66,1999,tt0120620,Brokedown Palace,1999,PG-13,100 min,"Drama, Mystery, Thriller",6.4,Two women are arrested for smuggling while vacationing in Thailand.,Jonathan Kaplan,/name/nm0438279/,"Claire Danes, 
Kate Beckinsale, 
Bill Pullman, 
Jacqueline Kim","/name/nm0000132/,/name/nm0000295/,/name/nm0000597/,/name/nm0453492/",23195.0,10114315.0
Detroit Rock City,"Released Aug 13, 1999",0.5,0.82,1999,tt0165710,Detroit Rock City,1999,R,95 min,"Adventure, Comedy, Music",6.8,"In 1978, four rebellious teenagers try to scam their way into a KISS concert.",Adam Rifkin,/name/nm0726472/,"Edward Furlong, 
Giuseppe Andrews, 
James DeBello, 
Sam Huntington","/name/nm0000411/,/name/nm0004709/,/name/nm0004867/,/name/nm0403134/",39970.0,4217115.0
Mickey Blue Eyes,"Released Aug 20, 1999",0.45,0.42,1999,tt0130121,Mickey Blue Eyes,1999,PG-13,102 min,"Comedy, Crime, Romance",5.9,"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him.","Kelly Makin, 
Carl Gottlieb",/name/nm0538614/,"Hugh Grant, 
Jeanne Tripplehorn, 
James Caan, 
Burt Young","/name/nm0331956/,/name/nm0000424/,/name/nm0000675/,/name/nm0001001/,/name/nm0949350/",37363.5,33864342.0
Teaching Mrs. Tingle,"Released Aug 20, 1999",0.19,0.31,1999,tt0133046,Teaching Mrs. Tingle,1999,PG-13,96 min,"Comedy, Thriller",5.3,"The story of a girl who is willing to do anything to become Valedictorian, even if it means murdering the teacher that stands in her way.",Kevin Williamson,/name/nm0932078/,"Helen Mirren, 
Marisa Coughlan, 
Katie Holmes, 
Jeffrey Tambor","/name/nm0000545/,/name/nm0004846/,/name/nm0005017/,/name/nm0001787/",21075.0,8946237.0
Universal Soldier: The Return,"Released Aug 20, 1999",0.05,0.24,1999,tt0176269,Universal Soldier: The Return,1999,R,83 min,"Action, Sci-Fi",4.2,"The ""universal soldiers"" must fight the whole army, when the military's supercomputer S.E.T.H gets out of control.",Mic Rodgers,/name/nm0734747/,"Jean-Claude Van Damme, 
Bill Goldberg, 
Heidi Schanz, 
Michael Jai White","/name/nm0000241/,/name/nm0004966/,/name/nm0770039/,/name/nm0925220/",29844.0,10431220.0
The 13th Warrior,"Released Aug 27, 1999",0.33,0.66,1999,tt0120657,The 13th Warrior,1999,R,102 min,"Action, Adventure, History",6.6,"A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land.","John McTiernan, 
Michael Crichton",/name/nm0001532/,"Antonio Banderas, 
Diane Venora, 
Dennis Storhøi, 
Vladimir Kulich","/name/nm0000341/,/name/nm0000104/,/name/nm0893204/,/name/nm0832509/,/name/nm0474520/",126780.0,32698899.0
The Astronaut's Wife,"Released Aug 27, 1999",0.15,0.33,1999,tt0138304,The Astronaut's Wife,1999,R,109 min,"Drama, Sci-Fi, Thriller",5.4,"After an explosion in space and subsequent two-minute radio-out period, two astronauts return home to their wives. Slightly it's revealed that they're not the same as they were.",Rand Ravich,/name/nm0712444/,"Charlize Theron, 
Johnny Depp, 
Joe Morton, 
Clea DuVall","/name/nm0000234/,/name/nm0000136/,/name/nm0608012/,/name/nm0245112/",56177.0,10672566.0
Dudley Do-Right,"Released Aug 27, 1999",0.16,0.24,1999,tt0160236,Dudley Do-Right,1999,PG,77 min,"Comedy, Family, Romance",3.9,Inept Canadian mountie Dudley Do-Right chases after villian Snidely Whiplash and woos girlfriend Nell Fenwick.,Hugh Wilson,/name/nm0933505/,"Brendan Fraser, 
Sarah Jessica Parker, 
Alfred Molina, 
Eric Idle","/name/nm0000409/,/name/nm0000572/,/name/nm0000547/,/name/nm0001385/",10960.5,9694105.0
Chill Factor,"Released Sep 1, 1999",0.1,0.3,1999,tt0163579,Chill Factor,1999,R,102 min,"Action, Adventure, Comedy",5.2,"A new biological chemical weapon that explodes up to temperatures over fifty degrees Fahrenheit, falls into the hands of two men who try to make sure that it doesn't get stolen by a terrorist.",Hugh Johnson,/name/nm0425244/,"Cuba Gooding Jr., 
Skeet Ulrich, 
Peter Firth, 
David Paymer","/name/nm0000421/,/name/nm0000240/,/name/nm0278752/,/name/nm0001601/",9859.0,11227940.0
Outside Providence,"Released Sep 1, 1999",0.52,0.65,1999,tt0125971,Outside Providence,1999,R,96 min,"Comedy, Drama, Romance",6.4,"After one too many run ins with the law, a punk teenager from a working class background is sent to prep school by his frustrated dad, and learns a thing or two.",Michael Corrente,/name/nm0180912/,"Shawn Hatosy, 
Amy Smart, 
Alec Baldwin, 
Tommy Bone","/name/nm0004999/,/name/nm0005442/,/name/nm0000285/,/name/nm0094231/",9063.0,7292175.0
Best Laid Plans,"Released Sep 10, 1999",0.43,0.39,1999,tt0133412,Best Laid Plans,1999,R,92 min,"Crime, Drama, Thriller",6.1,"A botched robbery leads two crooks and an unwitting buddy into a web of passion, crime and murder in this twist-laden film noir.",Mike Barker,/name/nm0054954/,"Alessandro Nivola, 
Reese Witherspoon, 
Josh Brolin, 
Gene Wolande","/name/nm0005273/,/name/nm0000702/,/name/nm0000982/,/name/nm0937566/",8071.0,25651.0
Stigmata,"Released Sep 10, 1999",0.22,0.63,1999,tt0145531,Stigmata,1999,R,103 min,Horror,6.2,"When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself.",Rupert Wainwright,/name/nm0906548/,"Patricia Arquette, 
Gabriel Byrne, 
Jonathan Pryce, 
Nia Long","/name/nm0000099/,/name/nm0000321/,/name/nm0000596/,/name/nm0000505/",69714.0,50046268.0
Stir of Echoes,"Released Sep 10, 1999",0.68,0.7,1999,tt0164181,Stir of Echoes,1999,R,99 min,"Horror, Mystery, Thriller",6.9,"After being hypnotized by his sister-in-law, a man begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around him.",David Koepp,/name/nm0462895/,"Kevin Bacon, 
Zachary David Cope, 
Kathryn Erbe, 
Illeana Douglas","/name/nm0000102/,/name/nm0178574/,/name/nm0002062/,/name/nm0001152/",83158.0,21133087.0
Blue Streak,"Released Sep 17, 1999",0.35,0.64,1999,tt0181316,Blue Streak,1999,PG-13,93 min,"Action, Comedy, Crime",6.3,A former convict poses as a cop to retrieve a diamond he stole years ago.,Les Mayfield,/name/nm0562645/,"Martin Lawrence, 
Luke Wilson, 
Peter Greene, 
Dave Chappelle","/name/nm0001454/,/name/nm0005561/,/name/nm0338886/,/name/nm0152638/",84889.0,68518533.0
For Love of the Game,"Released Sep 17, 1999",0.46,0.75,1999,tt0126916,For Love of the Game,1999,PG-13,137 min,"Drama, Romance, Sport",6.6,"After 19 years of playing the game he's loved his whole life, Detroit Tigers pitcher Billy Chapel has to decide if he's going to risk everything and put everything out there.",Sam Raimi,/name/nm0000600/,"Kevin Costner, 
Kelly Preston, 
John C. Reilly, 
Jena Malone","/name/nm0000126/,/name/nm0000593/,/name/nm0000604/,/name/nm0540441/",35878.5,35168395.0
For Love of the Game,"Released Sep 17, 1999",0.46,0.75,1999,tt0126916,For Love of the Game,1999,U,137 min,"Drama, Romance, Sport",6.6,"After 19 years of playing the game he's loved his whole life, Detroit Tigers pitcher Billy Chapel has to decide if he's going to risk everything and put everything out there.",Sam Raimi,/name/nm0000600/,"Kevin Costner, 
Kelly Preston, 
John C. Reilly, 
Jena Malone","/name/nm0000126/,/name/nm0000593/,/name/nm0000604/,/name/nm0540441/",35878.5,35168395.0
Jakob the Liar,"Released Sep 24, 1999",0.29,0.63,1999,tt0120716,Jakob the Liar,1999,PG-13,120 min,"Drama, War",6.5,"During World War II, an ordinary inhabitant of a ghetto fakes news about Allied offensives to inspire hope for other victims of the Nazi regime.",Peter Kassovitz,/name/nm0440914/,"Robin Williams, 
Hannah Taylor Gordon, 
Éva Igó, 
István Bálint","/name/nm0000245/,/name/nm0853364/,/name/nm0407285/,/name/nm0050268/",17523.0,4956401.0
The Minus Man,1999,0.59,0.46,1999,tt0151582,The Minus Man,1999,R,111 min,"Crime, Drama, Mystery",6.1,"Aimless Vann Siegert takes a bizarre turn in life and becomes a serial killer, tracking down the miserable, the self-destructive and those who otherwise seem willing to die.",Hampton Fancher,/name/nm0266684/,"Owen Wilson, 
Sheryl Crow, 
Dwight Yoakam, 
Dennis Haysbert","/name/nm0005562/,/name/nm0002028/,/name/nm0948267/,/name/nm0371660/",6806.0,368808.0
The Adventures of Elmo in Grouchland,"Released Oct 1, 1999",0.77,0.64,1999,tt0159421,The Adventures of Elmo in Grouchland,1999,G,73 min,"Adventure, Comedy, Family",5.8,"A tug-of-war between Elmo and his friend sends his blanket to faraway Grouchland, a place full of grouchy creatures and the villainous Huxley. Elmo embarks on a rescue mission, learning important lessons about sharing and responsibility.",Gary Halvorson,/name/nm0357143/,"Kevin Clash, 
Mandy Patinkin, 
Vanessa Williams, 
Sonia Manzano","/name/nm0165159/,/name/nm0001597/,/name/nm0001853/,/name/nm0544448/",3495.0,11634458.0
Drive Me Crazy,"Released Oct 1, 1999",0.29,0.53,1999,tt0164114,Drive Me Crazy,1999,PG-13,91 min,"Comedy, Drama, Romance",5.7,"Nicole and Chase used to be BFFs, then junior high happened. The high school centennial dance is coming but Nicole gets dumped. So does Chase. They stage a relationship to get at their exes. They visit each other's worlds. Love in the air?",John Schultz,/name/nm0776271/,"Melissa Joan Hart, 
Adrian Grenier, 
Stephen Collins, 
Mark Metcalf","/name/nm0004997/,/name/nm0004978/,/name/nm0004834/,/name/nm0582420/",20217.0,17845337.0
"Mystery, Alaska","Released Oct 1, 1999",0.37,0.66,1999,tt0134618,"Mystery, Alaska",1999,R,119 min,"Comedy, Drama, Sport",6.7,The residents of a small town get over-excited when their hockey team gets chosen to host a televised event.,Jay Roach,/name/nm0005366/,"Russell Crowe, 
Burt Reynolds, 
Hank Azaria, 
Mary McCormack","/name/nm0000128/,/name/nm0000608/,/name/nm0000279/,/name/nm0005203/",27497.0,8888143.0
Three Kings,"Released Oct 1, 1999",0.94,0.77,1999,tt0120188,Three Kings,1999,R,114 min,"Action, Adventure, Comedy",7.1,"In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.",David O. Russell,/name/nm0751102/,"George Clooney, 
Mark Wahlberg, 
Ice Cube, 
Spike Jonze","/name/nm0000123/,/name/nm0000242/,/name/nm0001084/,/name/nm0005069/",174509.0,60652036.0
